"","Date","btc_price","btc_open","btc_high","btc_low","btc_vol","btc_change","bch_price","bch_open","bch_high","bch_low","bch_vol","bch_change","eos_price","eos_open","eos_high","eos_low","eos_vol","eos_change","eth_price","eth_open","eth_high","eth_low","eth_vol","eth_change","ltc_price","ltc_open","ltc_high","ltc_low","ltc_vol","ltc_change","usdt_price","usdt_open","usdt_high","usdt_low","usdt_vol","usdt_change","xrp_price","xrp_open","xrp_high","xrp_low","xrp_vol","xrp_change","btcsv_price","btcsv_open","btcsv_high","btcsv_low","btcsv_vol","btcsv_change","bitfinex_volume_from","bitfinex_volume_To","bitstamp_volume_from","bitstamp_volume_To","coinbase_volume_from","coinbase_volume_To","kraken_volume_from","kraken_volume_To"
"2939","2018-08-03",7419,"7,535.6","7,535.6","7,293.5",226460,-1.55,724.76,437,438,416,179410,-0.84,7.179,7.0189,7.2457,6.8643,24100000,2.28,579,575,577,534,1430000,1.6,77.692,76.25,77.794,74.959,1970000,1.89,0.99905,0.99853,0.99905,0.99736,1520000,0.05,0.44065,0.43026,0.44641,0.42599,170120000,2.42,0,0,0,0,0,0,30616.26,226404376.35,9585.78,70899644.26,10475.08,77574038.63,5256.11,38867189.16
"2940","2018-08-04",7014.3,"7,418.9","7,484.2","6,949.7",222570,-5.46,695.76,436,443,410,155430,-4,6.9761,7.179,7.3052,6.8905,20650000,-2.83,571,580,576,539,1140000,-2.51,72.971,77.692,78.045,72.291,2220000,-6.08,0.99893,1.00455,1.00455,0.99732,499880,-0.01,0.42969,0.44072,0.44439,0.42776,111790000,-2.49,0,0,0,0,0,0,29635,211690412.57,6831.75,48822594.49,9218.69,65775392.46,4985.95,35634274.86
"2941","2018-08-05",7027.1,"7,014.0","7,087.6","6,887.9",177640,0.18,709.14,424,432,408,150320,1.92,7.0322,6.9761,7.0854,6.9121,19710000,0.8,572,572,570,537,1020000,0.43,74.588,72.971,74.691,72.476,1700000,2.22,0.99923,1.00211,1.00411,0.99738,722230,0.03,0.43458,0.42964,0.43673,0.42711,114400000,1.14,0,0,0,0,0,0,17624.06,123180526.64,6039.14,42187260.05,6104.64,42664283.17,3309.97,23149466.96
"2942","2018-08-06",6943.6,"7,027.8","7,143.6","6,852.5",168870,-1.19,691.57,429,434,404,163610,-2.48,7.0517,7.0322,7.1544,6.943,23220000,0.28,570,573,571,538,1020000,-0.84,73.775,74.582,76.712,72.608,1870000,-1.09,0.9975,1.005,1.0234,0.98904,635290,-0.17,0.41287,0.43458,0.43655,0.40331,151780000,-5,0,0,0,0,0,0,17730.06,123957813.77,7317.64,50894029.07,8425.87,58826812.92,3152.51,21982992.47
"2943","2018-08-07",6724.9,"6,943.6","7,149.7","6,689.9",232480,-3.15,657.31,422,430,392,201010,-4.96,6.5665,7.0502,7.1794,6.5316,31900000,-6.88,552,571,567,517,1630000,-6.7,67.411,73.775,75.291,66.829,2520000,-8.63,0.99978,0.9975,1.00338,0.9975,867020,0.23,0.37837,0.41288,0.41538,0.37516,191010000,-8.36,0,0,0,0,0,0,31792.27,220473695.39,10039.39,69592717.09,10429.16,72216177.79,6505.5,45042696.31
"2944","2018-08-08",6283.6,"6,725.2","6,725.2","6,138.8",311540,-6.56,587.86,411,410,361,311350,-10.57,5.5782,6.5667,6.5667,5.3345,55420000,-15.05,544,553,553,506,2050000,-6.03,62.203,67.405,67.551,61.093,3030000,-7.73,1.0002,1.00403,1.00451,1.0002,2480000,0.04,0.33179,0.37836,0.37836,0.32011,349840000,-12.31,0,0,0,0,0,0,50548.29,324217413.37,14668.57,94168057.74,21222.61,135716565.21,9468.23,60523770.56
"2945","2018-08-09",6538.8,"6,283.7","6,620.2","6,197.0",237660,4.06,608.51,377,390,367,210550,3.51,5.7579,5.5823,5.9355,5.4219,36540000,3.22,547,545,547,508,1420000,2.22,63.168,62.216,64.994,60.202,2260000,1.55,0.99905,1.0002,1.01033,0.99243,2210000,-0.12,0.34388,0.33182,0.3574,0.32824,246960000,3.64,0,0,0,0,0,0,33134.6,212106308.2,9484.89,60575830.64,13627.25,87452203.34,5942.17,38175637.9
"2946","2018-08-10",6152.3,"6,539.5","6,570.2","6,043.4",298820,-5.91,570.49,384,386,356,231180,-6.25,5.2435,5.76,5.8042,5.1678,4.3e+07,-8.93,521,548,543,491,1740000,-8.68,59.281,63.024,63.293,58.599,1840000,-6.15,1.0003,0.99905,1.00785,0.99905,1780000,0.13,0.31886,0.34384,0.34585,0.31328,222240000,-7.28,0,0,0,0,0,0,42945.65,270821409.67,14096.01,89098710.78,7740.13,48242242.25,7526.91,47487206.71
"2947","2018-08-11",6231.6,"6,152.8","6,469.6","6,009.8",247340,1.29,562.57,367,370,344,217920,-1.39,4.9606,5.2455,5.3087,4.8368,39900000,-5.4,508,522,516,469,2160000,-4.29,57.753,59.267,59.884,55.122,1860000,-2.58,1.00114,1.00558,1.0074,0.99933,856630,0.08,0.29757,0.31886,0.31958,0.28814,240820000,-6.68,0,0,0,0,0,0,15648.85,95455075.17,2962.08,18082857.15,4021.81,24551752.98,2586.37,15763120.05
"2948","2018-08-12",6313,"6,232.1","6,453.0","6,169.8",216330,1.31,570.75,363,373,355,197440,1.46,4.9663,4.9609,5.1656,4.9098,32100000,0.12,509,509,509,478,1520000,0.19,59.364,57.753,61.54,57.588,1630000,2.79,1,1.00114,1.0186,0.99897,265030,-0.11,0.29555,0.29745,0.30899,0.29468,180170000,-0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2949","2018-08-13",6255.3,"6,313.0","6,524.1","6,159.6",234090,-0.91,531.27,370,378,331,242490,-6.92,4.5806,4.9663,5.1534,4.4902,43760000,-7.77,424,510,505,403,2330000,-10.74,56.53,59.364,60.554,55.815,1660000,-4.78,1.00005,1,1.01887,0.99352,2860000,0,0.27446,0.29562,0.30905,0.2716,229120000,-7.14,0,0,0,0,0,0,30745.54,194986099.68,8896.68,56397569.36,10179.58,64323059.55,5762.25,36561140.41
"2950","2018-08-14",6190.2,"6,255.3","6,255.3","5,898.3",3660000,-1.04,510.12,338,334,296,262470,-3.98,4.5737,4.5814,4.5846,4.1798,43820000,-0.15,411,426,419,359,5960000,-2.05,54.338,56.53,56.532,48.926,3120000,-3.88,1.00147,1.00005,1.02823,0.99933,2310000,0.14,0.27289,0.27446,0.27671,0.24706,284660000,-0.57,0,0,0,0,0,0,51537.64,310918885.17,14235.27,86043410.14,17119.88,103854359.83,10247.32,62337255.19
"2951","2018-08-15",6256.9,"6,190.2","6,592.8","6,177.9",3740000,1.08,511.26,318,346,303,252710,0.22,4.6228,4.5738,4.911,4.5592,44660000,1.07,417,413,459,395,5170000,1.06,54.361,54.338,59.175,54.007,3220000,0.04,1.00113,1.0117,1.0117,1.00001,985690,-0.03,0.28026,0.27289,0.30211,0.27277,330900000,2.7,0,0,0,0,0,0,63474.29,405891229.26,12501.11,80080675.52,16811.85,107546758.9,8070.75,51651433.27
"2952","2018-08-16",6306.7,"6,256.9","6,470.9","6,249.8",3500000,0.8,516.31,320,343,305,250860,0.99,4.515,4.6228,4.8079,4.4443,45250000,-2.33,432,419,443,397,4080000,2.01,55.307,54.362,57.437,54.207,2540000,1.74,0.99931,1.00113,1.00259,0.99757,1570000,-0.18,0.29157,0.2802,0.30123,0.27585,233840000,4.04,0,0,0,0,0,0,25048.8,159138721.67,7099.26,45050489.22,8799.16,55858562,4760.21,30214762.92
"2953","2018-08-17",6581.7,"6,306.7","6,581.7","6,291.8",3200000,4.36,604.06,325,382,320,263560,16.99,5.5812,4.5167,5.5812,4.4971,58710000,23.61,507,434,497,416,4750000,10.51,61.567,55.301,61.678,55.159,2930000,11.32,0.99986,0.99931,1.00386,0.99663,865960,0.05,0.36739,0.29157,0.37355,0.29113,394420000,26,0,0,0,0,0,0,26046.55,168772164.67,6635.58,42963411.49,10578.77,68564601.79,3812.13,24686029.3
"2954","2018-08-18",6379.1,"6,581.8","6,626.4","6,295.5",3150000,-3.08,554.16,382,385,343,253440,-8.26,5.08,5.5813,5.6439,4.8369,56260000,-8.98,445,508,504,407,4310000,-7.26,57.182,61.569,62.205,55.314,2820000,-7.12,1.00194,0.99986,1.01273,0.99986,571540,0.21,0.32838,0.36737,0.36987,0.31339,365680000,-10.62,0,0,0,0,0,0,19346.55,124216024.16,3496.8,22509757.3,6669.64,43017147.41,3129.26,20165506.7
"2955","2018-08-19",6481.5,"6,379.1","6,534.8","6,316.0",2710000,1.61,570.6,358,371,348,217570,2.97,5.2906,5.08,5.3814,4.9481,37360000,4.15,475,447,469,434,3540000,1.85,57.83,57.182,58.912,56.325,2220000,1.13,1.00041,1.00194,1.00421,1.00032,218800,-0.15,0.3423,0.3284,0.35214,0.31878,280170000,4.24,0,0,0,0,0,0,13398.63,85956107.1,3138.71,20144658.35,4432.89,28490268.61,1721.79,11061115.49
"2956","2018-08-20",6268.1,"6,474.2","6,516.4","6,255.9",3100000,-3.29,513.27,369,369,311,229050,-10.05,4.705,5.2906,5.3514,4.6681,33430000,-11.07,402,476,458,380,3880000,-9.44,53.516,57.831,58.595,53.442,2730000,-7.46,1.00061,1.00041,1.00474,0.99819,1110000,0.02,0.31467,0.34231,0.35028,0.31354,274840000,-8.07,0,0,0,0,0,0,30445.33,194461177.72,6254.82,40034740.55,7448.29,47749934.79,3787.35,24144889.03
"2957","2018-08-21",6482.2,"6,268.1","6,484.1","6,257.4",1460000,3.41,536.68,321,348,314,142410,4.56,4.9027,4.705,4.9502,4.6711,24100000,4.2,416,404,416,381,2970000,3.62,56.479,53.528,56.752,53.33,1980000,5.54,0.99929,1.00061,1.02012,0.99905,364150,-0.13,0.33384,0.31467,0.33693,0.31347,176640000,6.09,0,0,0,0,0,0,28549.92,182500052.85,5655.04,36215468.25,6584.39,42145909.64,3181.62,20364787.72
"2958","2018-08-22",6359.6,"6,482.2","6,840.8","6,304.8",3630000,-1.89,518.94,348,366,310,191800,-3.31,4.7036,4.9027,5.3311,4.5306,39150000,-4.06,401,418,444,373,5030000,-3.94,55.111,56.479,59.189,54.054,3120000,-2.42,0.99973,1.00395,1.00662,0.99681,1860000,0.04,0.31786,0.33384,0.35425,0.31293,252790000,-4.79,0,0,0,0,0,0,48335.37,316940382.88,11955.65,78180267.29,15930.31,104341943.74,8206.75,53984403.13
"2959","2018-08-23",6521.2,"6,359.9","6,550.2","6,359.2",2760000,2.54,530.46,328,337,316,138830,2.22,4.8999,4.7036,4.9446,4.6617,24400000,4.17,407,403,410,377,3940000,2.33,57.207,55.115,57.836,54.878,2410000,3.8,1.00015,0.99973,1.0147,0.99946,690680,0.04,0.32608,0.31812,0.32903,0.31547,212570000,2.59,0,0,0,0,0,0,18097.51,116530014.25,4028.43,25923311.05,6856.61,44170875,3430.69,22105903.56
"2960","2018-08-24",6680.4,"6,521.2","6,721.2","6,472.8",3700000,2.44,533.07,337,344,326,179520,0.49,5.0442,4.8999,5.1034,4.7801,31880000,2.94,418,409,414,382,4900000,1.87,57.86,57.207,58.26,55.679,2520000,1.14,0.99949,1.00015,1.00698,0.99923,244230,-0.07,0.32673,0.32609,0.3284,0.31583,301350000,0.2,0,0,0,0,0,0,19730.23,129692080.73,6374.54,41835350.65,7223.8,47501021.18,3113.09,20499607.42
"2961","2018-08-25",6734.8,"6,680.6","6,783.4","6,655.3",3590000,0.81,536.19,344,350,335,122130,0.59,5.0324,5.0442,5.0667,4.9103,15600000,-0.23,409,420,415,392,4050000,-1.31,57.888,57.862,58.298,57.113,2340000,0.05,1.00068,1.00448,1.01328,0.9979,176540,0.12,0.32725,0.32673,0.33165,0.32215,132130000,0.16,0,0,0,0,0,0,16480.86,110848836.89,4980.65,33427519.44,4761.32,32019192.31,2077.43,13967799.13
"2962","2018-08-26",6712.7,"6,734.9","6,892.7","6,573.1",3370000,-0.33,523.92,347,340,319,86170,-2.29,4.9497,5.0324,5.0448,4.8277,18220000,-1.64,404,411,413,378,4140000,-1.14,57.021,57.888,58.026,55.88,2770000,-1.5,0.99933,1.00517,1.00628,0.99286,156370,-0.13,0.32298,0.32725,0.32807,0.31863,152970000,-1.3,0,0,0,0,0,0,15595.78,104193264.65,3475.72,23147173.65,4641.17,30988635.87,2027.19,13526201.54
"2963","2018-08-27",6897.6,"6,712.7","6,902.9","6,650.4",3260000,2.75,548.93,335,357,325,120000,4.77,5.3823,4.9497,5.399,4.9072,29250000,8.74,431,406,422,383,4890000,4.41,60.58,57.021,61.043,56.606,2930000,6.24,0.99988,0.99933,1.022,0.99933,1480000,0.05,0.33877,0.32298,0.33977,0.32194,212430000,4.89,0,0,0,0,0,0,22800.47,154013519.07,5863.69,39516728.82,6994.99,47234694.38,3181.26,21519581.9
"2964","2018-08-28",7074.6,"6,897.6","7,129.7","6,861.2",3790000,2.57,565.41,357,365,346,132800,3,5.9102,5.382,6.0199,5.2983,31340000,9.81,454,433,440,406,4710000,3.16,63.23,60.581,63.668,59.766,3050000,4.38,0.99864,0.99988,1.00277,0.9973,3020000,-0.12,0.35111,0.33877,0.35727,0.33484,274100000,3.64,0,0,0,0,0,0,28175.44,197235107.63,8222.25,57566051.75,11482.31,80511149.84,5196.82,36431643.21
"2965","2018-08-29",7029.1,"7,074.6","7,121.4","6,926.7",4110000,-0.64,555.06,365,364,349,124510,-1.83,6.1371,5.9098,6.4682,5.7934,46560000,3.84,433,455,439,411,4840000,-2.44,61.51,63.233,63.349,60.377,2950000,-2.72,0.99874,0.99915,1.00223,0.99784,1260000,0.01,0.3448,0.35111,0.35456,0.33876,229850000,-1.8,0,0,0,0,0,0,19818.37,139637219.31,5730.98,40314346.33,7424.03,52174844.41,2919.75,20512301.82
"2966","2018-08-30",6993.7,"7,029.2","7,050.2","6,798.0",3740000,-0.5,538.34,360,359,334,126140,-3.01,6.0742,6.1367,6.2564,5.7636,32660000,-1.03,423,435,428,385,4990000,-1.54,60.151,61.51,61.62,58.645,2810000,-2.21,0.99919,0.99874,0.99919,0.99725,1020000,0.04,0.33487,0.34481,0.34633,0.32336,235470000,-2.88,0,0,0,0,0,0,22854.28,158007419,6875.26,47500189.24,7910.9,54632215.36,4731.63,32667903.02
"2967","2018-08-31",7033.8,"6,993.7","7,080.2","6,698.0",4210000,0.57,542.4,349,354,341,111130,0.75,6.4126,6.0742,6.4863,5.9335,31320000,5.57,419,425,420,394,4660000,-0.72,62.033,60.151,63.5,59.644,3300000,3.13,0.99996,1.0044,1.00512,0.98759,2710000,0.08,0.33503,0.33491,0.34051,0.32802,194860000,0.05,0,0,0,0,0,0,18254.06,127538522.88,5790.38,40424258.59,7685.76,53748713.61,3499.1,24445909.25
"2968","2018-09-01",7189.6,"7,032.4","7,264.3","7,020.4",3520000,2.21,618.23,353,394,347,239190,13.98,6.6623,6.4135,6.8056,6.4091,30500000,3.89,452,421,456,404,4530000,4.74,66.511,62.033,67.822,62.024,3750000,7.22,0.99834,0.99996,1.0043,0.99822,1730000,-0.16,0.34691,0.33507,0.35379,0.33493,210880000,3.55,0,0,0,0,0,0,19364.06,138356034.18,4590.46,32867138.36,5978.49,42717080.73,2912.77,20821957.3
"2969","2018-09-02",7293.9,"7,189.6","7,334.8","7,117.3",3900000,1.45,650.47,389,414,376,270170,5.22,6.634,6.6623,6.6867,6.3296,28250000,-0.42,448,453,447,433,5850000,-0.09,66.188,66.511,67.054,64.387,2110000,-0.49,0.99864,0.99834,1.00255,0.99415,1740000,0.03,0.34199,0.34691,0.34905,0.33615,198910000,-1.42,0,0,0,0,0,0,41072.4,299002871.87,3297.69,23897118.98,5648.04,40927690.96,3385.45,24553525.5
"2970","2018-09-03",7264.2,"7,289.8","7,330.7","7,182.8",3870000,-0.41,628.36,408,409,384,178740,-3.4,6.4678,6.634,6.7113,6.3816,22410000,-2.51,435,449,437,418,5350000,-2.08,65.435,66.179,66.505,64.412,1890000,-1.14,0.99852,0.99864,0.99864,0.99835,375510,-0.01,0.33463,0.34199,0.34348,0.33346,199930000,-2.15,0,0,0,0,0,0,21271.83,154637944.1,2829.88,20542456.31,5857.14,42567231.9,2218.56,16104384.95
"2971","2018-09-04",7377.5,"7,264.2","7,409.9","7,234.5",3920000,1.56,626.35,398,404,383,186610,-0.32,6.4807,6.4652,6.6248,6.3324,24220000,0.2,427,437,429,409,5020000,-1.29,67.591,65.436,69.383,65.418,3440000,3.29,0.99689,0.99852,1.0011,0.99689,2170000,-0.16,0.33078,0.33454,0.34103,0.32896,236220000,-1.15,0,0,0,0,0,0,19794.39,145456029.46,4531.15,33221323.53,7717.62,56629839.78,2791.71,20477814.88
"2972","2018-09-05",6706.8,"7,377.5","7,407.5","6,691.8",4550000,-9.09,526.53,395,396,332,283420,-15.94,5.1513,6.4807,6.5761,5.135,5.4e+07,-20.51,368,429,426,344,6210000,-19.78,57.997,67.68,68.251,57.934,4460000,-14.19,0.99652,0.99689,1.00258,0.99652,5920000,-0.04,0.27904,0.33076,0.33383,0.2779,385130000,-15.64,0,0,0,0,0,0,52342.89,366681692,12408.8,87114382.02,14914.63,104385125.22,7620.38,53296661.2
"2973","2018-09-06",6514,"6,706.8","6,732.9","6,337.8",4020000,-2.87,519.67,336,332,299,269400,-1.3,5.2319,5.1515,5.2469,4.8537,41980000,1.56,370,370,371,315,5810000,0.37,57.523,57.978,58.033,54.2,3740000,-0.82,0.9982,0.99652,1.01167,0.99652,2320000,0.17,0.30169,0.27887,0.30454,0.26895,315370000,8.12,0,0,0,0,0,0,52420.4,337954015.21,14674.02,94114515.67,17927.95,115051401.95,9593,61639418.85
"2974","2018-09-07",6390.9,"6,514.1","6,540.6","6,316.2",3300000,-1.89,497.27,330,333,301,177390,-4.31,5.0576,5.2338,5.3293,4.9462,28290000,-3.33,337,372,374,317,4510000,-6.1,55.719,57.527,58.439,55.154,3160000,-3.14,0.99988,1.01085,1.01411,0.99819,1810000,0.17,0.28704,0.30173,0.3037,0.28132,179700000,-4.86,0,0,0,0,0,0,20670.2,132973646.11,6541.97,42087647,8126.97,52306103.71,3235.08,20814114.84
"2975","2018-09-08",6184.3,"6,390.9","6,484.3","6,132.3",3460000,-3.23,473.96,315,322,290,186850,-4.69,4.7428,5.0572,5.1441,4.6432,2.2e+07,-6.22,289,339,341,261,4470000,-8.72,53.082,55.715,57.179,52.073,3300000,-4.73,1.00045,0.99988,1.0191,0.99912,784680,0.06,0.27673,0.28715,0.29353,0.26981,149450000,-3.59,0,0,0,0,0,0,18144.31,114399079.77,4284.19,26909063.9,6748.54,42370156.36,3871.53,24143355.55
"2976","2018-09-09",6238.5,"6,184.3","6,432.6","6,148.8",2840000,0.88,479.23,308,317,291,161770,1.11,4.9428,4.7429,5.179,4.6617,28800000,4.22,285,292,311,251,5470000,-0.5,54.688,53.082,56.632,52.355,3380000,3.03,0.99829,1.00045,1.02853,0.99816,907540,-0.22,0.27608,0.27674,0.2904,0.27099,152360000,-0.23,0,0,0,0,0,0,15135.09,95412358.05,4104.31,25806798.06,5936.9,37341591.59,3636.6,22955701.16
"2977","2018-09-10",6321,"6,238.5","6,358.5","6,237.3",3110000,1.32,466.46,310,316,288,157880,-2.66,5.0312,4.9433,5.1066,4.889,17160000,1.79,290,288,297,252,4380000,0.63,54.379,54.694,56.458,53.139,3290000,-0.57,0.99792,1.0188,1.0188,0.99792,998880,-0.04,0.26944,0.27636,0.28229,0.26017,229060000,-2.41,0,0,0,0,0,0,14192.29,89366606.45,5371.73,33758141.37,6841.81,43020287.34,3377.45,21229256.33
"2978","2018-09-11",6293.9,"6,320.7","6,391.8","6,189.6",3300000,-0.43,439.98,305,312,255,223750,-5.68,4.986,5.033,5.0902,4.736,22100000,-0.9,271,294,292,237,5150000,-6.08,52.052,54.38,54.746,50.166,3630000,-4.28,0.99853,0.99792,0.99853,0.9947,1210000,0.06,0.26298,0.26949,0.27454,0.25336,200130000,-2.4,0,0,0,0,0,0,16468.42,103492072.05,7076.8,44475428.53,7223.25,45346177.73,3535.83,22204023.19
"2979","2018-09-12",6338,"6,293.9","6,353.5","6,204.5",3040000,0.7,432.46,271,276,240,213000,-1.71,4.9413,4.986,4.9863,4.7624,26230000,-0.9,268,274,275,229,5830000,-1.13,51.704,52.053,52.118,47.344,3890000,-0.67,0.99821,1.01865,1.01919,0.99179,2670000,-0.03,0.26986,0.26298,0.2731,0.25348,254460000,2.62,0,0,0,0,0,0,16311.19,102325343.4,4282.16,26839702.05,7259.91,45544454.52,2970.82,18652012.55
"2980","2018-09-13",6482.9,"6,338.0","6,867.3","6,337.8",3530000,2.29,463.61,265,308,258,237970,7.2,5.3808,4.9413,5.5485,4.9329,37380000,8.89,324,271,328,249,7460000,15.31,54.506,51.719,55.274,51.718,4230000,5.42,0.99941,0.99821,1.01649,0.99821,2780000,0.12,0.27914,0.26986,0.28537,0.26779,288950000,3.44,0,0,0,0,0,0,18255.96,117805914.08,6985.35,45125974.32,9327.54,60165545.77,5151.58,33369523.46
"2981","2018-09-14",6483.7,"6,482.9","6,579.4","6,412.1",3200000,0.01,447.77,303,310,273,194910,-3.42,5.2312,5.381,5.5273,5.132,27230000,-2.78,320,326,346,286,7710000,-0.48,56.27,54.502,58.873,52.955,3820000,3.24,0.99971,1.00879,1.00906,0.99909,1990000,0.03,0.27616,0.27915,0.28507,0.27206,255480000,-1.07,0,0,0,0,0,0,15462.8,100490027.89,4598.02,29850883.84,7312.68,47509635.88,4004.84,26039810.23
"2982","2018-09-15",6519,"6,482.6","6,562.9","6,470.3",3160000,0.54,449.54,286,298,278,162630,0.39,5.351,5.2273,5.5162,5.2182,19620000,2.29,349,322,395,302,5530000,5.7,56.429,56.259,58.738,55.743,3150000,0.28,0.99997,1.00825,1.00884,0.99915,350760,0.03,0.28041,0.2761,0.28432,0.276,184850000,1.54,0,0,0,0,0,0,8300.74,54159419.75,1328.82,8662492.76,3344.58,21811302.81,1289.28,8401857.92
"2983","2018-09-16",6500.2,"6,519.0","6,520.8","6,406.2",3340000,-0.29,450.24,288,283,254,156780,0.16,5.4113,5.3483,5.4841,5.2056,19260000,1.13,344,350,344,300,4640000,-0.79,56.756,56.429,57.488,54.595,3480000,0.58,0.99992,1.00647,1.0066,0.99992,93310,0,0.28113,0.28041,0.2819,0.27427,168880000,0.26,0,0,0,0,0,0,7468.63,48314667.72,1098.63,7093170.71,3191.64,20649801.91,1667.34,10777292.6
"2984","2018-09-17",6251.9,"6,500.2","6,533.5","6,215.9",3260000,-3.82,417.37,291,297,236,246470,-7.3,4.851,5.4113,5.472,4.6738,40070000,-10.35,286,346,345,264,7490000,-10.88,52.115,56.756,57.807,51.489,3490000,-8.18,0.99916,1.0052,1.0083,0.99916,888180,-0.08,0.27058,0.28113,0.28352,0.26706,252120000,-3.75,0,0,0,0,0,0,21912.19,138855236.34,4386.89,27739081.67,8901.88,56553438.08,5043.66,31953947
"2985","2018-09-18",6342,"6,251.9","6,388.8","6,228.8",2820000,1.44,433.55,255,278,242,214420,3.88,5.0669,4.85,5.2321,4.7766,33500000,4.45,318,289,326,268,5320000,6.52,54.085,52.118,55.417,50.625,3450000,3.78,0.99915,0.99916,1.01368,0.99438,2010000,0,0.31965,0.27058,0.33525,0.26925,658840000,18.13,0,0,0,0,0,0,15888.19,100346177.39,4196.47,26460916.64,6009.83,37901046.74,3232.4,20384143.92
"2986","2018-09-19",6390.4,"6,342.0","6,478.7","6,144.5",3540000,0.76,429.57,267,277,235,233680,-0.92,5.2355,5.0618,5.3036,4.9315,29810000,3.33,319,320,329,278,5680000,0.34,54.321,54.079,54.969,51.738,3040000,0.44,1.0082,0.99915,1.01049,0.99776,21750,0.91,0.3265,0.31961,0.33474,0.31107,459130000,2.15,0,0,0,0,0,0,24762.07,156555659.59,7232.08,45772818.07,9736.67,61712813,4789.6,30388848.41
"2987","2018-09-20",6489.2,"6,390.4","6,537.5","6,346.4",5180000,1.55,456.22,262,302,249,232980,6.2,5.7518,5.2353,5.847,5.185,33750000,9.86,353,321,350,296,4470000,7,56.554,54.32,57.165,53.436,2290000,4.11,0.99926,1.0082,1.0082,0.99926,1690000,-0.89,0.4501,0.32657,0.48648,0.32154,0,37.85,0,0,0,0,0,0,14512.89,93457852.14,5177.65,33213278.94,6573.75,42236058.52,3697.3,23778444.09
"2988","2018-09-21",6766.7,"6,490.9","6,780.5","6,489.8",7730000,4.28,502.46,298,320,282,383600,10.14,6.1917,5.7515,6.1928,5.6358,43570000,7.65,384,355,391,333,6760000,10.47,60.934,56.554,62.61,56.494,3220000,7.74,0.99839,0.99926,1.0092,0.98109,1700000,-0.09,0.56351,0.45011,0.78848,0.42868,0,25.2,0,0,0,0,0,0,35185.72,234605337.62,8569.99,57182294.26,10972.56,73208617.45,5724.55,38192228
"2989","2018-09-22",6729.6,"6,766.7","6,833.3","6,635.5",7310000,-0.55,484.95,316,321,294,215100,-3.48,5.945,6.1917,6.2938,5.775,29730000,-3.98,379,386,392,347,5160000,-2.86,60.628,60.917,61.869,58.081,3120000,-0.5,0.99861,0.99839,1.0048,0.998,758200,0.02,0.57338,0.56355,0.62702,0.49165,0,1.75,0,0,0,0,0,0,15318.46,103109243.08,5491.81,36794402.76,5114.24,34363292.87,3104.94,20822707.48
"2990","2018-09-23",6704.1,"6,729.6","6,789.4","6,666.4",7340000,-0.38,490.18,312,323,297,223830,1.08,6.0187,5.9448,6.1505,5.8264,22850000,1.24,382,381,390,351,4030000,1.6,61.409,60.628,63.701,59.961,2980000,1.29,0.99907,0.99861,1.00195,0.99825,363340,0.05,0.57179,0.57341,0.59722,0.55814,509870000,-0.28,0,0,0,0,0,0,8502.31,57151074.42,3248.8,21797275,3403.22,22806982.88,1383.41,9275720.26
"2991","2018-09-24",6584.1,"6,713.3","6,728.1","6,559.1",7570000,-1.79,462.63,314,319,286,243610,-5.62,5.6745,6.0191,6.0318,5.5978,26990000,-5.72,364,384,388,340,4540000,-6.81,57.982,61.408,61.54,57.218,2930000,-5.58,0.99897,1.00017,1.00017,0.99897,1020000,-0.01,0.49234,0.57177,0.58246,0.48405,617150000,-13.9,0,0,0,0,0,0,17465.9,115723074.92,4030.73,26700208.64,5245.81,34758698.5,3893.19,25795562.3
"2992","2018-09-25",6445.1,"6,590.6","6,590.6","5,977.0",7340000,-2.11,446.3,301,301,251,256840,-3.53,5.4035,5.6744,5.6758,5.032,41610000,-4.77,343,366,359,292,5780000,-3.93,57.559,57.982,58.082,54.43,2920000,-0.73,0.99904,0.99897,1.00532,0.99821,1020000,0.01,0.5257,0.49234,0.54544,0.43633,0,6.78,0,0,0,0,0,0,20057.57,128898926.13,8206.62,52637968.01,8918.53,57200568.82,5070.31,32564829.96
"2993","2018-09-26",6468.1,"6,443.0","6,551.9","6,384.1",8640000,0.36,513.81,284,353,265,552450,15.13,5.5452,5.4032,5.7638,5.2374,24660000,2.62,334,345,343,301,6370000,-2.14,57.259,57.573,59.838,56.583,2670000,-0.52,0.9976,1.00377,1.00903,0.98342,3040000,-0.14,0.51257,0.5257,0.57108,0.48556,0,-2.5,0,0,0,0,0,0,13037.25,84598401.99,4295.93,27796306.37,5767.65,37350373.43,3269.63,21186720.69
"2994","2018-09-27",6689.2,"6,463.7","6,738.3","6,428.8",9340000,3.42,566.3,322,375,317,675290,10.22,5.8234,5.5452,5.9554,5.3613,25210000,5.02,369,336,370,311,7370000,6.91,63.267,57.257,65.486,56.747,4570000,10.49,0.99769,0.9976,1.0075,0.9976,2300000,0.01,0.54315,0.5125,0.55362,0.50887,475460000,5.97,0,0,0,0,0,0,17308.93,113860257.37,5664.85,37174589.12,7629.43,50049900.06,4768.63,31304585.52
